id	source	locale	speaker	address	moment	function	knowledge_chronology	status	text
TXT-00968	scripts\levels\station_25.gd:77	und	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub: najpierw wentylacja. Potem rygiel. Potem zasilanie.
TXT-00969	scripts\levels\station_25.gd:77	und	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub: ventilation first. Then the interlock. Then power.
TXT-00970	scripts\levels\station_25.gd:78	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Notatki mogą opisać bufor, ale nie zastąpią cyklu maszyny.
TXT-00971	scripts\levels\station_25.gd:78	und	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Notes may describe the buffer, but they cannot replace the machine cycle.
TXT-00972	scripts\levels\station_25.gd:79	pl	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sprawdź wentylację, zwolnij rygiel, potem podaj zasilanie do rejestratora.
TXT-00973	scripts\levels\station_25.gd:79	und	SYSTEM_OR_UNLABELED	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Check ventilation, release the interlock, then route power to the recorder.
TXT-00974	scripts\levels\station_25.gd:80	pl	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Trzy kroki infrastruktury są wspólne dla obu dróg. Pomoc nie używa sygnału Jakuba.
TXT-00975	scripts\levels\station_25.gd:80	und	JAKUB	25	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: The three infrastructure steps are shared by both routes. Help does not use Jakub's signal.
TXT-00976	scripts\levels\station_26.gd:93	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Log UCP i próbka wskazują różne chwile.
TXT-00977	scripts\levels\station_26.gd:93	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The UCP log and the sample point to different moments.
TXT-00978	scripts\levels\station_26.gd:94	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Późniejsza komenda UCP może wyglądać jak przyczyna, jeśli zegary nie mają wspólnego zera.
TXT-00979	scripts\levels\station_26.gd:94	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	A later UCP command can look causal when the clocks do not share a zero point.
TXT-00980	scripts\levels\station_26.gd:95	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zsynchronizuj zegar próbki, komendy UCP i lokalnego generatora, potem odtwórz kolejność.
TXT-00981	scripts\levels\station_26.gd:95	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Synchronize the sample, UCP command and local-generator clocks, then reconstruct the order.
TXT-00982	scripts\levels\station_26.gd:96	pl	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: najpierw log, potem trzy zegary. Rekonstrukcja jest osobnym działaniem.
TXT-00983	scripts\levels\station_26.gd:96	und	SYSTEM_OR_UNLABELED	26	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: inspect the log, then align all three clocks. Reconstruction is a separate action.
TXT-00984	scripts\levels\station_27.gd:80	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit przyjmuje dwa identyczne impulsy i jeden kontrolowany błąd.
TXT-00985	scripts\levels\station_27.gd:80	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The console accepts two identical pulses and one controlled error.
TXT-00986	scripts\levels\station_27.gd:81	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Echo powtórzy błąd. Żywa odpowiedź może skorygować tylko jego pozycję.
TXT-00987	scripts\levels\station_27.gd:81	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	An echo will repeat the error. A living response may correct only its position.
TXT-00988	scripts\levels\station_27.gd:82	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Skalibruj odniesienie, wyślij dwa identyczne impulsy, trzeci z błędem i porównaj korektę.
TXT-00989	scripts\levels\station_27.gd:82	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Calibrate the reference, send two identical pulses, a third with an error, then compare the correction.
TXT-00990	scripts\levels\station_27.gd:83	pl	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: porównanie odpowiedzi jest osobnym działaniem po trzecim impulsie.
TXT-00991	scripts\levels\station_27.gd:83	und	SYSTEM_OR_UNLABELED	27	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: comparing the response is a separate action after the third pulse.
TXT-00992	scripts\levels\station_28.gd:100	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Transfer utrzyma jeden ślad; drugi zapłaci małym, nazwanym kosztem.
TXT-00993	scripts\levels\station_28.gd:100	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The transfer will retain one trace; the other pays a small, named cost.
TXT-00994	scripts\levels\station_28.gd:101	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Być może wspólny dryf zachowa relację lepiej niż dokładną sekundę próbki.
TXT-00995	scripts\levels\station_28.gd:101	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Shared drift may preserve the relation better than the sample's exact second.
TXT-00996	scripts\levels\station_28.gd:102	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Odczytaj oba ślady, ujawnij cenę, potem wybierz Anchor śladu domu albo Yield wspólnego dryfu.
TXT-00997	scripts\levels\station_28.gd:102	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Read both traces, disclose the price, then choose Anchor for the home trace or Yield for shared drift.
TXT-00998	scripts\levels\station_28.gd:103	pl	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: cena musi być widoczna przed Anchor/Yield. Pomoc nie wybiera zobowiązania.
TXT-00999	scripts\levels\station_28.gd:103	und	SYSTEM_OR_UNLABELED	28	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: the price must be visible before Anchor/Yield. Help does not choose the commitment.
TXT-01000	scripts\levels\station_29.gd:63	pl	JAKUB	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	UCP proponuje jedną drogę. Zwykłe życie Jakuba wyznacza granicę.
TXT-01001	scripts\levels\station_29.gd:63	und	JAKUB	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	UCP proposes one route. Jakub's ordinary life sets the boundary.
TXT-01002	scripts\levels\station_29.gd:64	pl	SYSTEM_OR_UNLABELED	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nadajnik może wymuszać odpowiedź. Najpierw ujawnię ryzyko i go wyłączę.
TXT-01003	scripts\levels\station_29.gd:64	und	SYSTEM_OR_UNLABELED	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The transmitter may compel an answer. I will disclose the risk and disable it first.
TXT-01004	scripts\levels\station_29.gd:65	pl	JAKUB	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Porównam propozycję z jego zwykłym życiem, ujawnię ryzyko, wyłączę nadajnik i zapiszę odpowiedź bez poprawiania jej.
TXT-01005	scripts\levels\station_29.gd:65	und	JAKUB	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Compare the proposal with his ordinary life, disclose the risk, disable the transmitter, and record his answer without correcting it.
TXT-01006	scripts\levels\station_29.gd:66	pl	SYSTEM_OR_UNLABELED	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Propozycja UCP, zakres zwykłego życia, ryzyko sygnału, nadajnik, potem jawna zgoda.
TXT-01007	scripts\levels\station_29.gd:66	und	SYSTEM_OR_UNLABELED	29	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: UCP proposal, ordinary-life scope, signal risk, transmitter, then explicit consent.
TXT-01008	scripts\levels\station_30.gd:68	pl	JAKUB	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Trzy drogi. Każda ma inną zależność od zgody Jakuba i losu miejscowej Leny.
TXT-01009	scripts\levels\station_30.gd:68	und	JAKUB	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Three routes. Each depends differently on Jakub's consent and local Lena's fate.
TXT-01010	scripts\levels\station_30.gd:69	pl	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Najkrótsza droga może nie być dostępna przy zapisanej odpowiedzi. Prognozy pokażą różnicę.
TXT-01011	scripts\levels\station_30.gd:69	und	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The shortest route may not be available under the recorded answer. The forecasts will expose the difference.
TXT-01012	scripts\levels\station_30.gd:70	pl	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbuduję trzy prognozy osobno, potem porównam ich zależności z zapisaną zgodą.
TXT-01013	scripts\levels\station_30.gd:70	und	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Build all three forecasts separately, then compare their dependencies with the recorded consent.
TXT-01014	scripts\levels\station_30.gd:71	pl	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Tablica, transformatory i schemat budują prognozy. Bezpiecznik wykonuje porównanie.
TXT-01015	scripts\levels\station_30.gd:71	und	SYSTEM_OR_UNLABELED	30	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Board, transformers, and schematic build forecasts. The breaker performs the comparison.
TXT-01016	scripts\levels\station_31.gd:86	pl	SYSTEM_OR_UNLABELED	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Magazyn dowodów. Ewidencja pasażerów i depozyt Linii 4.
TXT-01017	scripts\levels\station_31.gd:86	und	SYSTEM_OR_UNLABELED	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Evidence archive. Passenger ledger and Line 4 depot.
TXT-01018	scripts\levels\station_31.gd:87	pl	JAKUB	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	UCP oferuje wygodną adaptację. Jeżeli usunę obcy ślad, utracę legitymację Jakuba.
TXT-01019	scripts\levels\station_31.gd:87	und	JAKUB	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	UCP offers comfortable adaptation. If I remove foreign trace, I lose Jakub's credential.
TXT-01020	scripts\levels\station_31.gd:88	pl	WIERZBICKA	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam krzesła, holoterminal Wierzbickiej, dwunaste krzesło, porównam rejestr i odrzucę ofertę adaptacji.
TXT-01021	scripts\levels\station_31.gd:88	und	WIERZBICKA	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect chairs, Wierzbicka terminal, twelfth chair, compare ledger, and reject adaptation offer.
TXT-01022	scripts\levels\station_31.gd:89	pl	JAKUB	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Krzesła pasażerów, holoterminal, dwunaste krzesło Jakuba, rejestr wariantu, odrzucenie adaptacji.
TXT-01023	scripts\levels\station_31.gd:89	und	JAKUB	31	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Passenger chairs, holoterminal, twelfth chair, variant ledger, reject adaptation.
TXT-01024	scripts\levels\station_32.gd:45	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 32: Szkło laboratoryjne
TXT-01025	scripts\levels\station_32.gd:46	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pamięć materiału / Ślad kondensacji i odpowiedź
TXT-01026	scripts\levels\station_32.gd:105	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pamięć materiału. Szkło laboratoryjne reaguje na moje dłonie.
TXT-01027	scripts\levels\station_32.gd:105	und	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Material memory. The lab glass responds to my hands.
TXT-01028	scripts\levels\station_32.gd:106	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wygładzenie nie zniszczyło prawdy — tylko ją przykryło. Wytrawienie śladu ujawni rezonans.
TXT-01029	scripts\levels\station_32.gd:106	und	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Polishing did not destroy the truth — it only covered it. Etching the trace reveals resonance.
TXT-01030	scripts\levels\station_32.gd:107	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam zaparowaną taflę, pękniętą taflę, wyryję ślad kondensacji, zbadam taflę wygładzoną i zakotwiczę pamięć materiału.
TXT-01031	scripts\levels\station_32.gd:107	und	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect steamed pane, cracked pane, etch trace, inspect polished pane, and anchor material memory.
TXT-01032	scripts\levels\station_32.gd:108	pl	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Zaparowane szkło, pęknięte szkło, wytrawiacz śladu, wygładzone szkło, zakotwiczenie pamięci.
TXT-01033	scripts\levels\station_32.gd:108	und	SYSTEM_OR_UNLABELED	32	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Steamed glass, cracked glass, trace etcher, polished glass, anchor material memory.
TXT-01034	scripts\levels\station_33.gd:47	pl	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 33: Szyb wentylacyjny
TXT-01035	scripts\levels\station_33.gd:48	pl	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ciśnienie powrotne / Notatka z warunkiem przerwania
TXT-01036	scripts\levels\station_33.gd:107	pl	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Szyb wentylacyjny. Ciśnienie powrotne i skrzynka kablowa.
TXT-01037	scripts\levels\station_33.gd:107	und	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ventilation shaft. Backpressure and cable trunk.
TXT-01038	scripts\levels\station_33.gd:108	pl	LENA	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jeżeli miejscowa Lena działała bez zgody obu stron, notatka w szybie potwierdzi warunek abortu po 3 s.
TXT-01039	scripts\levels\station_33.gd:108	und	LENA	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	If local Lena acted unilaterally, her note will prove an abort-3s condition.
TXT-01040	scripts\levels\station_33.gd:109	pl	LENA	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam drabinę, manometr, notatkę w skrzynce, lampę i zrekonstruuję zamiar miejscowej Leny.
TXT-01041	scripts\levels\station_33.gd:109	und	LENA	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect ladder, pressure gauge, trunk note, work light, and reconstruct local Lena's intent.
TXT-01042	scripts\levels\station_33.gd:110	pl	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Drabina, manometr, skrzynka kablowa z notatką abortu, lampa robocza, rekonstrukcja intencji.
TXT-01043	scripts\levels\station_33.gd:110	und	SYSTEM_OR_UNLABELED	33	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Ladder, gauge, cable trunk abort note, work light, reconstruct intent.
TXT-01044	scripts\levels\station_34.gd:45	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 34: Maszynownia Główna
TXT-01045	scripts\levels\station_34.gd:46	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Alokacja mocy / Rejestr par pasażerskich
TXT-01046	scripts\levels\station_34.gd:119	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Maszynownia główna. Rdzeń korelacyjny i rejestr par.
TXT-01047	scripts\levels\station_34.gd:119	und	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Main engine room. Correlation core and pair registry.
TXT-01048	scripts\levels\station_34.gd:120	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pary nie były błędem aparatury — były z góry założoną architekturą UCP.
TXT-01049	scripts\levels\station_34.gd:120	und	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pairs were not an equipment glitch — they were UCP's deliberate architecture.
TXT-01050	scripts\levels\station_34.gd:121	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam rdzeń reaktora, pulpit alokacji, wskaźnik przeciążenia, sondę i odblokuję rejestr par.
TXT-01051	scripts\levels\station_34.gd:121	und	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect reactor core, allocation desk, overload gauge, probe, and unlock pair registry.
TXT-01052	scripts\levels\station_34.gd:122	pl	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Rdzeń reaktora, pulpit alokacji, przeciążenie termiczne, sonda diagnostyczna, rejestr par.
TXT-01053	scripts\levels\station_34.gd:122	und	SYSTEM_OR_UNLABELED	34	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Reactor core, allocation desk, thermal overload, diagnostic probe, pair registry.
TXT-01054	scripts\levels\station_35.gd:44	pl	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 35: Sektor Filtracji
TXT-01055	scripts\levels\station_35.gd:45	und	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Baseny sedacyjne / Weryfikacja echa powrotnego
TXT-01056	scripts\levels\station_35.gd:109	und	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sektor filtracji. Baseny sedacyjne i echo powrotne.
TXT-01057	scripts\levels\station_35.gd:109	und	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Filtration sector. Sedation pools and return echo.
TXT-01058	scripts\levels\station_35.gd:110	pl	JAKUB	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Echo powrotne Jakuba nie jest artefaktem aparatury — jest śladem rzeczywistej obecności w sieci.
TXT-01059	scripts\levels\station_35.gd:110	und	JAKUB	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Jakub's return echo is not equipment artifact — it proves actual presence in network.
TXT-01060	scripts\levels\station_35.gd:111	pl	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam basen chłodzący, zawór spustowy, próbnik chemiczny i zweryfikuję echo powrotne.
TXT-01061	scripts\levels\station_35.gd:111	und	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect cooling pool, drain valve, chemical sampler, and verify return echo.
TXT-01062	scripts\levels\station_35.gd:112	pl	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Basen chłodzący, zawór spustowy, próbnik chemiczny, monitor sedacji, weryfikacja echa.
TXT-01063	scripts\levels\station_35.gd:112	und	SYSTEM_OR_UNLABELED	35	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Cooling pool, drain valve, chemical sampler, sedation monitor, verify echo.
TXT-01064	scripts\levels\station_36.gd:49	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 36: Drenaż trakcyjny
TXT-01065	scripts\levels\station_36.gd:50	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Para katastrof / Rejestr kosztu i skażenia UCP
TXT-01066	scripts\levels\station_36.gd:120	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Drenaż trakcyjny. Para katastrof i rejestr kosztu.
TXT-01067	scripts\levels\station_36.gd:120	und	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Traction drainage. Pair disaster and cost ledger.
TXT-01068	scripts\levels\station_36.gd:121	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Koszt przejścia nie rozkładał się symetrycznie — zawsze jedna strona ponosiła ubytek.
TXT-01069	scripts\levels\station_36.gd:121	und	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Transfer cost was not symmetrical — one side always bore the deficit.
TXT-01070	scripts\levels\station_36.gd:122	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam przelew drenażowy, prąd błądzący, drabinę, kurek skażenia i ujawnię rejestr kosztu UCP.
TXT-01071	scripts\levels\station_36.gd:122	und	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect drain weir, leakage current, ladder, contamination tap, and reveal UCP cost ledger.
TXT-01072	scripts\levels\station_36.gd:123	pl	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Przelew drenażowy, prąd błądzący, drabina rewizyjna, kurek skażenia, rejestr kosztu.
TXT-01073	scripts\levels\station_36.gd:123	und	SYSTEM_OR_UNLABELED	36	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Drain weir, stray current, service ladder, contamination tap, cost ledger.
TXT-01074	scripts\levels\station_37.gd:45	pl	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 37: Komora Sygnałowa
TXT-01075	scripts\levels\station_37.gd:46	pl	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Węzeł nadawczy / Zmostkowanie żywego sygnału
TXT-01076	scripts\levels\station_37.gd:101	pl	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Komora sygnałowa. Żywy sygnał i pasmo nadawcze.
TXT-01077	scripts\levels\station_37.gd:101	und	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Signal chamber. Living signal and transmission band.
TXT-01078	scripts\levels\station_37.gd:102	pl	MARTA	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sygnał Marty i Jakuba nie może być przekazany jednostronnie — wymaga jawnego zmostkowania.
TXT-01079	scripts\levels\station_37.gd:102	und	MARTA	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Marta and Jakub's signal cannot be routed unilaterally — it requires explicit bridge.
TXT-01080	scripts\levels\station_37.gd:103	pl	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam oscyloskop, krosownicę, antenę, pulpit i zmostkuję żywy sygnał.
TXT-01081	scripts\levels\station_37.gd:103	und	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect oscilloscope, patchbay, antenna, pulpit, and bridge living signal.
TXT-01082	scripts\levels\station_37.gd:104	pl	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Oscyloskop, krosownica sygnałowa, antena nadawcza, pulpit mikserski, mostek sygnału.
TXT-01083	scripts\levels\station_37.gd:104	und	SYSTEM_OR_UNLABELED	37	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Oscilloscope, signal patchbay, transmitting antenna, mixing pulpit, signal bridge.
TXT-01084	scripts\levels\station_38.gd:47	pl	SYSTEM_OR_UNLABELED	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Przestrzeń 38: Stanowisko Koordynacji
TXT-01085	scripts\levels\station_38.gd:48	und	SYSTEM_OR_UNLABELED	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ujawnienie prawdy Marcie / Granica ratunku
TXT-01086	scripts\levels\station_38.gd:117	pl	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Stanowisko koordynacji. Łącznica Jakuba i kanał Marty.
TXT-01087	scripts\levels\station_38.gd:117	und	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Coordination post. Jakub's switchboard and Marta's channel.
TXT-01088	scripts\levels\station_38.gd:118	pl	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Prawda wobec Marty nie zależy od kalkulacji sukcesu — to wybór szacunku i zgody.
TXT-01089	scripts\levels\station_38.gd:118	und	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Truth to Marta does not depend on success calculation — it is a choice of respect and consent.
TXT-01090	scripts\levels\station_38.gd:119	pl	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam odbiornik, procedurę, łącznicę, zakotwiczę linę ratunkową i ujawnię prawdę Marcie.
TXT-01091	scripts\levels\station_38.gd:119	und	MARTA	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect receiver, procedure, switchboard, anchor rescue tether, and disclose truth to Marta.
TXT-01092	scripts\levels\station_38.gd:120	pl	JAKUB	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Odbiornik radiowy, procedura miejscowa, łącznica Jakuba, lina ratunkowa, ujawnienie prawdy.
TXT-01093	scripts\levels\station_38.gd:120	und	JAKUB	38	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Radio receiver, local procedure, Jakub switchboard, rescue tether, disclose truth.
TXT-01094	scripts\levels\station_39.gd:53	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01095	scripts\levels\station_39.gd:54	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit Wyboru Metody. Serce Podstruktury. Trzy obwody transmisyjne reprezentują trzy odmienne wartości i koszty.
